Fresh,Milk,Grocery,Frozen,Detergents_Paper,Delicassen,Channel
5745.241930921238,4835.204073305265,3950.6264103861054,4487.589615000472,4912.250815890281,5131.69669178935,0
7165.326623871101,3020.1286587058403,5229.531544059897,2640.7984438292365,3763.7938048565757,5374.418720187407,1
6776.731634858613,6065.358347378369,5868.793588516426,6352.235698320497,6813.3745045765645,4161.206671514253,2
5785.941760524245,6040.457033211358,3873.6955013489683,4961.298244436201,4704.012689792178,3757.383398801503,1
7545.764317565345,4929.11293428567,6937.303476584996,5673.127225758696,6685.561356666772,4931.898447502461,1
6580.648071034064,6407.825199792241,5617.603447582489,5689.769185467448,5295.238095429605,3869.6140546631477,1
6519.184819424808,3946.914011263516,4574.082348651485,4079.330614225307,5300.71542875239,5119.381575227223,0
6575.055159218381,2775.4013271483404,3115.32739927065,3499.2627210194096,6274.443391541469,4379.448565758596,0
4396.133638638199,6136.034839582025,4004.721679705961,5631.960556364936,4565.653853317261,6827.219596308371,3
5156.776737496272,7296.346235360537,6431.3867874397765,6738.448117762648,4654.570179576917,7061.017107757803,3
4902.215507802154,6016.356263866876,3943.732389687568,5049.542656458426,4101.047824827847,5752.9152976766345,2
5351.4292135589885,6401.900835627882,3632.682816138795,4422.802961215825,3182.8545603015145,3975.568157249823,2
7279.453612478655,5362.518011638052,6731.884351545771,6075.500590416009,6893.1341238593905,4837.581701691264,1
6755.572082542591,6733.464885421949,7393.394305072032,5854.508105085288,4382.519185206885,5335.666798280135,2
6286.522536270328,5650.209422226717,5391.3217557946755,5404.184840720311,5384.482949082742,4971.672336235336,1
6290.015487017959,4416.495227661451,6105.235910464922,3664.8314803755893,3026.13901338083,6953.660993890374,3
6156.530742932918,4565.445402979387,4291.455581427001,4816.060637216886,5894.813762563691,4973.590974852583,0
4996.012172916105,5736.297835677575,4121.47003788277,5032.523299242683,4307.573537633081,6054.4460405323125,2
6530.324876480914,5717.510627443712,6267.063511353217,5374.9142408894695,4957.2697639003845,5446.279459732286,2
6423.903245272368,4011.495338509399,4602.697538676732,3708.2184459421464,4482.118959842931,5260.937192960407,0
5786.496106205912,6083.975574578134,4221.118857938449,4256.573102785329,3203.2669300471953,4077.363858963774,2
5086.576793341101,6010.38492213892,4367.243007568227,5806.646074976312,5360.372742051686,5942.348711082516,1
6759.904821022682,3378.891979843679,4534.996388912958,3401.51713101877,4851.560961014769,5086.577554217195,0
6415.582241766042,6269.428760617357,5961.4000215507995,5762.301936937216,5213.158854142828,4785.56993185821,2
5771.108034066092,4441.933974622813,3841.853620783412,3435.666942822677,3493.358513848894,5262.325324314609,0
7287.977093154461,3846.077407920463,4680.852758932037,3076.4914553623707,4190.936453486757,3637.454863571668,0
5602.248765793166,5695.3703390506535,4851.197517805648,4745.401332902743,3912.830441037241,5671.127552291745,2
6493.191270109462,5825.137520228532,5902.063367933393,5632.326454182711,5498.883422787207,4992.321105598257,2
7608.815232470926,4464.89018176374,5395.730593680142,4372.787959257678,5766.883324400276,3295.194564039401,0
5514.165517867739,6108.590548161561,6316.8464695039875,5427.680785899184,3802.093709762158,7271.4078958465925,3
5728.371758795338,5904.998553144502,4852.387295289164,5898.115417798525,5874.683983339171,5282.504218229593,0
6380.64488493265,6884.230410262533,6001.806349663442,6059.022978673165,5111.359099450636,4304.131504722474,2
6202.669015696278,4302.995995634755,4491.209927390137,3552.0026503806284,3810.234619956668,5285.240620888148,0
3798.956713514646,5252.825331019805,3099.683162263399,5208.065252039669,4672.419897519131,7866.142770542803,3
6266.974001461189,4813.209921644613,4743.037452130134,3957.4476915494724,3958.9203508942833,4965.355160211353,2
5884.348171600482,4057.626974973685,3411.880761641467,2735.960392733571,2956.252699040091,4835.997427996646,0
8530.336540540635,2911.9820825024467,5978.804214925049,2595.041411772712,4487.287763485708,3489.8376098357985,1
6821.7551217915925,5602.348728821865,6200.0870105927,5960.353860429897,6392.385846680195,4910.011668279908,2
4080.512633436606,6295.346153133544,3959.390058854674,6475.145942975566,5680.1115685683535,7347.815226829018,3
6004.517229432763,6159.913678846697,5005.663432595289,5594.48572303143,5235.729355984397,4596.715250468657,1
7212.174213501572,3593.017525002083,5698.5397291731315,3504.7945747647827,4527.816777274764,5328.200952194479,1
5126.8318206295735,5818.553947905643,3767.177013969089,4739.082990480271,4026.274062303305,5238.235041622578,2
6523.053972305154,7484.746453297187,7312.339843037479,8146.884113430463,7613.676483926626,5147.090850703853,3
5849.675055652456,5469.184888969984,4792.365161056867,4420.693979085022,3789.040259858483,5278.871763794184,2
5657.990570847047,5284.067252768285,6122.770759789419,4624.407319292739,3380.372540293087,7508.472366051911,3
5659.205021943874,5536.852460261021,5064.6220811340145,4836.340590794058,4145.607903931451,5978.725165833431,3
6414.753781863561,5114.221369684727,4851.073048938092,5648.77522108598,6749.6722260333245,4610.249337436301,2
6722.990555365468,3670.59783711253,5286.256534193508,3471.656231466467,4228.61319513776,5785.241985221154,1
6010.214185998364,5298.5063700046285,4006.357717299262,3924.3737675161456,3663.3281791036643,4117.274495284055,2
6144.073569415288,4711.4906023000785,4874.843012117846,4394.1797231390065,4651.618359352841,5525.7825914854075,0
3421.437796939873,6760.281136463079,3374.505200791471,6872.154543122342,5742.74696910041,7594.74422176585,3
4188.724277880797,5816.259902199884,3485.315983037535,5826.423929991046,5344.615317834797,6979.583442107584,1
5818.349710092634,4536.343999633778,5308.434251260658,4615.2591879384845,4680.926199292579,6941.8668374808585,1
5146.9392317782695,5670.122968831891,4481.589471269694,5895.957294096317,5822.183757043973,6308.010070651474,1
6389.367149634635,5152.108533185301,4518.245606060061,3750.432050320486,3507.173573667178,4068.936646892875,2
7501.147436196919,3359.5853899909134,5692.937525861399,3157.5319216644975,4374.118203132659,4917.898667234119,1
6812.764798447942,4354.236503721082,5306.047182216344,4161.710088660788,4879.69952303116,4974.772827304009,1
5778.057006900748,5030.38109801511,3916.9699232601,5193.65391124591,6034.225227793201,4878.075458190655,0
5544.314882297671,5773.58707998449,3729.118063068582,5577.540533632136,5934.944923003118,4417.6360541859585,1
6205.443314370777,4295.5112644742585,5150.539274666793,4171.540365438581,4534.478381220381,6137.763215855326,1
4637.367398640259,7211.981412565145,5313.414204160431,6602.900332808503,4715.778149221721,6882.240526043451,3
4841.16901139475,5539.630342718047,3643.3646944515385,5677.508982720666,5793.299860046004,6055.4803987573405,1
5944.486114701706,4136.941882816488,3173.1912230414346,4702.002365085103,6575.502423394773,4494.60927259894,0
4148.398314126112,7468.573611499005,5872.130693038951,7053.726180620076,4538.238693304861,8374.394486626556,3
6784.41794450885,5124.7775700755365,6619.974569877086,5876.137521570743,6411.824621573168,5981.0999891501215,1
5635.266082188483,6517.930519511283,3883.0680067662415,5327.720927427276,4776.519842177102,3630.2805842735297,1
6641.735609105217,3183.0014278074186,4255.8913798249205,2803.069920476418,4034.8000119216504,5150.989481949785,0
5409.162181712693,5691.9987796728265,3900.617373277914,4456.983705525328,3800.7427438751893,4906.946614952145,2
4561.137241101585,5554.43640166605,3892.24499095383,5788.990492442588,5596.269440895965,6946.9993132757945,1
4774.776568512954,5504.692151848524,3569.408661404633,5762.726654273002,5965.826097263361,6149.316342615526,1
5009.33236011088,3764.9039938800447,4290.491264692823,3870.583883280707,4000.1121149715414,8153.973932301507,3
6587.591961747002,4347.294877721809,4556.22640934124,3729.386255700517,4369.281421863651,4514.852304439102,0
4429.303425545405,7075.3077092577205,3903.4907808971593,5587.473244588809,3692.0026010064294,5669.802049537851,2
5744.403529379873,5354.665846222668,4525.266837794812,5084.047036360421,5147.514164484053,5348.385658669385,0
8511.123881179165,2793.5909747303926,6254.703528255344,2641.9387295672263,4503.174892106376,3990.7164363938946,1
4712.92119424995,5572.796351457014,4044.107249059331,5669.717725977723,5404.346081995458,6780.509016529905,3
4508.639995167654,5429.163514303254,4143.413203163168,5352.084653065191,4743.379559313386,7456.849691851953,3
7204.272377287719,4277.527785615012,4122.206820503212,3646.750009648935,5060.953496399922,2741.202510254233,0
5041.882201878545,5570.5853611786115,4642.853484945383,5010.344443137294,4154.675662097623,6758.085443385695,3
6665.172622794297,4222.484762699055,5988.031180829977,3195.8936548584916,2756.788808306084,6174.480160319931,0
4616.547177214829,5920.794672022703,4345.024264801186,5931.100981862474,5284.9291125729205,7016.165403919448,3
4775.816951908764,5265.1878075151635,4621.222939910178,5648.484745357334,5367.785314532991,7660.8243316759335,1
6085.251199770535,5595.467711067083,4729.643600008341,4203.004706747296,3517.3047500588,4555.287453232455,2
5935.0122136921555,5908.159673176586,5659.800649038711,5242.612196393495,4401.174974312797,5768.480140822049,0
5773.899396123943,5847.751816131843,4943.628318630341,4626.813980129203,3648.0063262607428,5253.2186646876535,2
6571.970368756219,3065.61898594683,3802.33309892134,3178.140168881792,5022.137359827859,4898.286004084961,0
5834.290839864701,4243.877394664762,3315.8965571554745,4239.964255373577,5475.358674530824,4755.903201939381,0
6148.032822962109,2064.6057210342096,909.6247247430274,3604.770583399636,8072.248235569008,3342.4242033298665,0
4455.55187201248,5132.547917123712,3449.2282723010258,5182.633341399728,5084.836935690737,7015.931225854034,3
4428.12714791024,4332.285050922039,3238.925852624039,2749.8229118738627,1603.1970910909868,7441.934562464554,0
4334.298245472322,6771.960678657223,4758.876778344292,7170.731530970845,6213.252048457657,7348.1480933992525,3
5899.756678571415,5095.935652152611,5319.354491978702,5420.340629760688,5651.617939577211,6274.455635313074,3
3207.5215506083505,7375.42381918799,2679.6875409860954,7320.506441822756,6194.1577689389305,6612.272898881366,3
6363.647080415044,4204.692971843515,4582.48531681182,3413.636690045855,3737.280490718429,5143.337683542168,0
6358.279620218315,6282.015351576767,5920.009873551298,5619.008936686587,4922.3924245229155,4832.745877770879,2
4109.907794197018,5120.315268509132,3745.905229072684,5246.485349606244,4745.103236445559,8128.838597099802,3
6633.4645851257565,6287.576268633518,4870.867752355398,5227.75083157076,5069.739114271812,2935.9307049842414,1
5328.907537309444,5623.388793999423,5429.968708674412,4935.937801427607,3749.1965705564717,7044.324734579795,3
4654.2869203478795,5811.748051450594,4210.282457542956,6156.158065272368,5899.382641449923,6901.746520218638,1
6289.565444140987,4300.422853317982,4439.554917853741,4320.295840806756,5284.73801841797,5101.950598706284,0
6994.556193966566,5047.878290830092,5731.66556553117,5178.991264807212,5942.2330517499495,4477.780934163922,1
5372.073937877642,5812.806928562599,4128.815537951985,4632.981520637813,3835.1587831404304,5153.651918930002,2
3923.824527180057,6857.851593676991,4016.735185868273,6146.177223642333,4400.603617233161,7149.111130703181,2
7057.597165391653,5768.82635504482,5390.496915195908,4779.562498493331,4807.80804258205,3160.0985403312898,1
6580.890244282428,6494.235351312661,5598.409329074434,6395.111229212204,6482.192659034728,3813.9603082581634,2
5804.66418874161,4254.381546874758,3445.212450001803,3145.8747735210827,3415.2572749693404,4877.584064569759,0
5109.46207034953,4204.637510368164,3283.237283202262,2775.9593001839557,2315.1630084451886,6179.924650312006,0
6671.863152932878,7015.003443075497,6415.783798353929,6517.3516742788415,5805.302700217118,4091.0570069836112,2
3253.799630987296,6792.760519261886,2978.066500479087,6989.578098877941,6014.568972952899,7445.640362917704,3
7125.500644391977,3676.372685080408,5661.736385716662,2776.4514446314543,3100.9869130491993,5324.144703969524,3
5729.547539728078,5426.4007584671535,4462.263733242142,5330.431598526089,5543.7819884737155,5249.8198632738095,0
6770.505247835168,4474.696558188699,5415.5548701552225,5534.220729765127,7111.6845614380945,5184.509921062632,2
2797.421594243423,6904.416167895686,3253.969109860059,6883.144952385945,5174.486457545953,8628.40188181767,3
6887.034501803717,4196.699711650244,5818.337155664996,3865.631551670339,4260.364524501545,5576.677054685688,0
5606.069032203793,5510.406106388483,3468.879440635362,4095.6176539395274,3747.2950211429147,4120.462974937389,2
5742.851374444053,6914.254677186109,6469.83794517481,5940.565558508494,4060.982419738111,6188.5089776662135,0
7158.898204309196,1235.7863304021935,2865.791519158355,1957.9870613025596,5611.311199706341,4285.668338678542,0
5287.066696778361,6762.209006868643,3254.0228584969336,5665.683609328344,5228.034758260747,3383.532840392123,1
5014.495181603002,6377.746215488006,6532.7617968444265,5769.888965688419,3612.4323609597654,8348.242716145056,3
6869.770153609365,3300.2022721091653,4901.658143145247,3067.2399448295682,4205.888346175055,5352.187351864547,0
4609.672080441351,5422.283397848542,4414.470968200263,5458.092132497432,4863.61639885426,7586.94245397679,3
5902.296329623973,5051.589425386737,4151.604402134508,4299.949273458827,4388.053350708504,4805.734128037168,1
4090.932674865905,6027.407992019912,3081.642384652282,5970.793440749898,5559.553346383464,6492.685784773776,3
5223.460706671775,5733.493047872279,3930.14264762937,4678.09224136948,3982.4603834005216,5312.901578272937,2
6534.290037247075,4165.52666545666,5210.196854418577,3728.4625934316346,4107.925005840462,5608.540458800792,0
5227.28382903267,6804.574991635035,6103.564911397238,6166.8857217544455,4350.560404010672,6969.798095801069,3
3767.3800453676663,6361.357126047744,3990.457502853759,6531.219172506415,5436.967162556047,7988.25725942044,3
6116.029304411131,4912.156009796044,4556.66200026548,4008.1702074837954,3939.634678868162,4962.695528848575,2
4602.434307565683,4426.995417449023,3550.2573688672874,4682.631757127786,4920.224281276211,7507.728748678271,3
7809.7806544515215,3582.4108462235145,6024.960772679801,3302.2941163481737,4485.9529518799945,4448.975672295136,0
4511.1235621381165,5154.74374238635,4239.92580810047,6047.181106289083,6184.527681246813,7905.120125473835,1
6589.419080412878,3957.419672142304,5048.941886225147,3638.484681667278,4284.382017429703,5500.971733834781,0
4102.439683824572,6538.615786249776,4467.883522184178,6872.6188661046235,5878.323108329105,7702.173342563022,3
8034.075848152784,3564.319399136991,6039.381733760495,3535.0056354356157,5097.208251406397,4026.8150978106023,1
3750.9306824095765,7375.292742194305,4203.8360233898275,7533.040000151841,6130.045206134232,7326.11058150304,3
6558.290499200883,3943.1318394696846,5461.568638547348,3849.3733295741886,4404.043593752017,6100.018087435291,1
5137.2073615953395,6689.194168252729,5667.726559432517,5990.598435469257,4326.282917046026,6735.569018986329,3
4410.2064029486155,7110.103213823308,4660.273489570115,7268.240837933401,6191.306995213725,6729.056656188823,3
7140.025693038869,6363.520606369741,6993.304872166687,6690.315392734813,6777.386789853983,4477.455071054359,2
6815.396872470772,7964.190941475186,7695.591128659294,6573.505230308619,4379.813315428392,4374.967151397454,2
7267.118686347202,1626.9358453311534,3844.0648916029577,1824.5293607763424,4520.186697396397,4833.629505807235,0
6448.404448348545,4952.750755556501,5937.017832081404,4407.065683310455,4077.013311716111,5923.754714695084,0
7014.19502724352,4469.375950604814,6509.423511306159,3543.399889851737,3129.430290993787,5841.429069152056,3
4876.5097664133145,6017.540458915487,4537.095282445612,6585.548614633504,6464.845015399725,6650.420077011978,3
4517.9367301860875,5187.757560377928,3578.508580836808,5089.848744962294,4843.808128226084,6976.503959023372,3
4787.0845723779175,6688.875165687178,4479.112821465363,5419.806564215533,3716.8891323142198,5990.258933453601,2
5459.35401956122,5556.179204787212,3644.832202879622,5869.692152072807,6637.964720514212,4741.542163451703,0
6425.104343262568,4141.333721937549,4642.204489667381,3363.8493553463186,3724.4241615946744,5146.036452793829,0
4302.431888009254,5752.781359804772,4329.01059701311,5952.067500446973,5225.918214514146,7837.949569660431,3
6361.0005115516105,4629.141615765843,5262.447974848254,4900.633287493207,5584.623821158082,5660.359193174023,2
6233.866378280782,3585.5055850007648,4484.351868942436,4509.293293423237,6219.552998858667,6020.88876693594,2
5343.585401879017,5449.149597361567,5292.661880314736,5290.779311635733,4638.235646842045,7052.8729520300785,3
4159.853954947807,7006.570297476896,2886.0788639888306,5372.350437046904,3747.2033999061778,5059.46401695414,2
3524.6025616834654,7736.401458443004,3574.9129801036934,7741.799932798762,6343.873543535983,6690.618856076977,3
5826.563214668634,5684.372210111049,4802.831005254483,5468.448124625692,5428.00071295687,5204.682772353358,1
5100.643988956113,4386.342256948567,3129.797436611565,2946.320983498471,2531.1386941104493,5840.109317220595,0
5185.2916739779575,4596.155145545127,4666.911887586532,3748.143015329205,2927.1426701973273,7377.56306256453,0
5900.862656467588,4420.50368363043,4292.123501722518,3588.100880802146,3628.3813088713923,5567.704609296666,0
5065.64831523872,4189.243038367541,3502.95848393649,2847.0967064729857,2290.013020693495,6561.480668220034,0
5275.9024266468705,6013.447894738331,6446.6558458685795,5447.758667158658,3650.728268849327,8034.542700788643,3
6508.712368284228,3912.1993531281973,4585.8558552063405,3828.163725336687,4870.126788505915,5171.313356293444,0
6308.660156938452,6020.288140674186,5589.075036524487,5538.950951553915,5179.041144303652,4797.3119944831815,2
6545.206131443028,6056.817324199198,4787.570262836558,5148.95082431772,5121.094864066919,3251.9680949491785,1
6233.47615007718,4931.548112980189,5956.589104238429,4429.455258108312,3944.9291432521577,6427.924916732666,2
4852.514260465149,5597.859978781407,3735.270694363854,5003.568786075009,4493.32184759486,6029.48188877429,3
6196.398935889388,4015.6846614700007,2971.8085922427326,2543.9895166792257,3174.985871837337,3665.396409657843,0
6461.044654404684,5646.489779652598,5157.379010253192,3994.1674066376736,3160.4244680351494,4207.19882527379,2
4875.6125066049835,6427.1846427451555,4197.042913014119,5185.438605342738,3785.6977066198083,5708.104579743644,2
5217.208547044902,5990.023085360777,3447.2362574347485,4503.802883047148,3710.6286034033965,4463.189169141194,2
6106.69421236625,4715.888204553817,4474.53846672262,4559.7454813073655,5147.147701989838,5127.633325388518,0
5724.736858297483,3924.4517249182272,3144.5801402951693,2316.8734443106596,2358.4020793249283,4953.1076796405105,0
5524.087084927399,6383.237152858066,5315.3846005124105,6789.680004055639,6569.521226779668,5861.849258080795,1
3574.178477160084,5284.121244259643,2918.017952515652,5369.231959710615,4848.681865903678,8104.188519028465,3
6079.446555254432,4433.838297769025,5872.380055511468,4114.416862179197,3771.430234025228,7136.681675075491,0
7413.545258489737,3358.565139530108,5597.31714921813,3202.889518068138,4438.766219612252,4992.628217114243,1
6227.888313067764,4746.198558419446,4392.835354663492,4180.162342991648,4592.331565438464,4709.300675565035,0
5440.8495789563785,5360.648430578563,4514.481764792668,4756.343978892915,4309.754003134203,5948.227949870793,2
7486.341370326692,4501.489134703614,4714.32645305371,4290.894699147879,5885.699112802278,2683.643537936432,0
5842.952408116676,4574.867285365726,3661.862897587092,4560.77145528932,5539.340249138454,4845.153024946099,0
6929.083203788708,2747.745069908128,4476.54968883848,2475.133396966663,3970.23911657468,5226.9586723780685,0
4425.281638334198,5988.119159382175,4311.267971190166,6113.374550871862,5405.85876207647,7327.537214564674,3
5757.877667654732,5530.19588687968,3734.5599128368412,5114.724053291842,5514.951471039846,4181.989551239015,1
6079.0669105584,4922.956109279701,5009.925996364011,4263.4792065498905,4086.015478222913,5601.4296704872595,0
3201.594014508788,6827.868709676384,3018.597452155854,7013.8810078415845,5957.194442613439,7571.923861901625,3
6438.276928024464,3090.4701996709236,3121.0033212144863,3815.3290350199386,6423.570530841372,4380.3202182609575,0
4793.013637824915,5670.158201388052,4269.215774342013,5701.639134239015,5304.248510188478,6786.769832550267,3
3784.6551408841333,7814.284126698942,2483.183513252825,5566.189357426421,3256.908026960829,4557.275058925621,2
4833.415068045066,4620.33975176651,1575.2975717385875,2620.3776571082894,2423.254504632715,4254.059492283781,0
6171.141242303696,5164.580088276391,6073.24041644656,4361.487440812081,3483.9460508297952,6458.474516158446,3
7989.620190988413,4595.278145929809,6962.24424480112,5201.329498866387,6516.220366946433,4322.114165271414,1
5948.758535321036,4717.507766306666,4223.735677551707,4396.9891114177335,4871.061843035938,5143.9533212902425,0
7096.852973865518,2805.548483906621,5470.537070892337,2490.2919632977564,3497.5669580796866,6020.149265136167,1
6122.776655200637,4629.095527941613,4641.049550669374,4874.81637669606,5705.239668673163,5409.752666225991,2
3144.457343057307,6233.39540537788,3030.643931196161,6495.862363626718,5537.477353341757,8274.315185994968,3
6542.611285705142,3834.949208963114,4724.954548180738,3756.803585416554,4761.946696048458,5341.521639826797,0
4945.175554417721,6158.888610217888,3951.2543666210713,4982.951407939065,3880.195625585219,5519.660040761219,2
5215.48719956048,6007.331710656365,4117.490945473586,4785.465243927045,3799.4528971038935,5286.114984243078,2
5031.555213712282,6250.685596703793,3532.161357442127,4724.362619074227,3652.951623473978,4712.2279149842,2
5811.129389164557,4689.528269056734,3579.142643595618,5063.555518066478,6349.469666627362,4735.361191555981,0
6729.587357559453,5332.026527644602,4899.841947014682,4711.230446982687,5110.333676065297,3702.368233298949,1
7054.71961988202,4381.393535518529,5718.879088048632,4403.353343720183,5244.248401700498,4953.608996119244,1
5291.3424038303565,6082.098149755626,3314.760799447551,4354.020110366168,3497.6630224368664,4038.4795188185876,2
6149.875106520301,4359.463634229259,5936.999487761607,4541.12943097171,4622.43893572383,7175.714580562481,3
6231.5153087144145,5899.127848439773,5486.116855157752,5438.093001499482,5109.112732792654,4952.01000284393,2
2630.0402663262253,7593.069887600863,3010.5196521418443,7698.148176758399,5982.929484052552,8049.660124892953,3
6772.166479567829,4735.839647482195,4418.418818150766,3286.462334776381,3451.526824150642,3522.264941916638,2
6716.853522825801,3500.5010880623977,4688.807062812751,3444.2788896672346,4686.729186098018,5244.078364404767,0
4691.151568733492,6205.8785659383275,3516.3044579117814,5448.527672235346,4708.854789540533,5520.478882220768,1
4311.623523189833,7426.582634977253,5189.410723123625,6965.317015413795,4959.732782978321,7233.704954505724,3
5760.916511634521,5989.427671268912,4028.126220602874,4195.610205565675,3275.7852154320426,3989.0313594535965,2
5658.639305060447,4677.811614054056,5480.602435170699,5356.600518327124,5633.2579499738595,7405.364175186545,1
4834.0816888967975,6967.510875309659,4786.626171942055,5534.327782088349,3517.3722473414364,5988.283981802349,2
3761.382608486872,6395.932951203947,3282.4454697452024,6608.847825666896,5955.292694873554,7111.611985376122,3
5686.851479934076,5117.66368704016,3823.8682871651113,5251.3330942865605,6033.403805386195,4874.230268875926,0
5033.020478911118,4308.890637990139,2967.119734572937,2626.9019625598003,2074.0103402364143,5839.798248840237,0
6299.5278019017705,4792.999812323786,5393.965760172578,4304.866982249979,4240.274675513097,5735.56306285661,0
7518.336892028832,4675.684135457826,5900.734154190942,4739.530509201116,5848.5847686643565,3915.0167781150244,1
5385.864500952769,5410.009751329374,5051.499297933861,5146.794079818413,4596.168702579268,6698.446006672727,0
5372.400633104374,5767.9190176700295,4062.5016554561807,4613.4481451012925,3881.887967821151,5116.712107609733,2
5596.85758483385,5854.41727009253,4229.377397581022,4480.014743154864,3652.882585845607,4743.166543645022,2
6769.15952603831,2836.8637341404437,3773.9674621078643,3410.9079423459298,5833.783156769386,4697.155228131363,0
5447.404620059714,4826.4922079924545,3785.294182857463,3926.9646765282982,3769.273442759752,5527.960449821602,0
6925.393262750786,5817.235025412107,4542.072517070667,4904.847752537619,5374.954315225264,2370.8258070661022,1
5607.644893963484,5436.850686713252,4029.862186002015,5097.873216196247,5272.378489049081,4954.263717596424,1
6996.252893471957,4706.952511318425,5758.522226075262,3651.1811823546113,3526.1363041648638,4732.928371614586,2
4686.521362880359,6071.003166144917,3690.394945697317,5183.73297310256,4257.214524374378,5858.527492071413,2
5681.730299589581,4366.870649675026,3803.800046460603,3170.8517848165357,3039.518307876464,5461.619975654784,0
6558.75887489826,4445.692634222535,5584.677441130762,3899.61779100999,3949.4703731736145,5738.8011204593695,0
6207.818329438334,5142.615281374512,6740.0484911888925,4319.469410593665,3067.260548406643,7209.793315516398,3
6394.23367353619,3456.6755258859466,5267.503670525347,3288.208360961151,3837.8743375852405,6665.379994134083,1
5743.898878795303,4324.668679620776,5755.330217470939,3806.1408640515588,3112.222572594904,7794.714820690694,0
6409.047925890384,4212.325748058767,5119.909785755413,4695.741827843116,5735.349142264786,5794.766337520183,3
5579.334071556072,4843.196777176996,5015.142108699411,4827.721279960773,4743.720280387424,6796.923248427715,1
5942.50748096051,5222.090007426488,4807.402959713716,4971.702704223656,5071.694801165801,5396.587627791084,0
4937.074681343441,7037.118152005009,4336.768429634075,6855.7214041453335,6157.783585935562,5257.470320558372,0
6384.286366806912,4219.674123482407,4584.1817497081265,4213.115856239774,5163.803150517952,5150.280062082304,0
5546.995498219827,5358.514403340164,5472.75477993256,5383.492195137404,4952.974537143387,6939.360997837746,3
4561.6868940121285,6836.891378200333,4134.381566943498,5480.48046066633,3700.1723211895082,5904.097235510502,2
5271.32456368761,5087.182027557744,4658.334860873859,5161.3392370950405,5060.948660185764,6795.468156286104,3
5726.898801992501,4803.201462068146,3505.939044382553,3830.6660140314625,4018.839241863958,4610.447934760671,0
6002.859672237257,2848.5642371122353,1593.6708627017056,3958.422344114077,7440.981253271126,3709.0001152073637,0
6434.35496296718,6487.972642611054,4946.028169425401,5491.899275018468,5140.769804210814,3266.822851033107,1
5129.628498301439,4564.500854648559,2430.2602634579403,2873.3397314541007,2670.690476686577,4740.519501223903,0
6301.2353865473,5822.694775977121,5637.2299384518865,5370.3683386274215,5029.61307167563,5060.119800521469,2
5732.183719336641,5324.189247975273,4865.664396171333,5242.687660640505,5247.7566934139395,5831.836371536142,1
6206.382729356982,4831.172960271344,4529.973757130972,4276.9384369797235,4586.034401035966,4842.525049655527,0
3128.8955082439998,8301.918570761838,4771.0668711745375,7957.592120758869,5159.902389441809,8424.33111883804,3
7802.862763796872,1505.2809653195377,5327.169942830854,757.1941046705192,2307.86496395062,5535.564790964254,1
3818.527339841245,5829.7732338474525,4027.2917992242046,6002.123042095744,5014.704755145342,8425.377638603364,3
7777.972943469274,5796.0294055559025,7148.722818303346,6738.045775200004,7838.885372596405,3894.120516869053,1
6650.4075120759235,3760.106789114375,3820.3790974350236,2537.675101098163,3284.2341065592473,3992.069780513568,0
3799.820800162305,6508.729849386518,3937.5119509987067,6449.883483331093,5212.135338760304,7697.76370031684,3
6765.7480931291375,3480.9633054406736,4944.338949061589,2929.3124159708195,3677.9952917406035,5429.318662720254,1
6428.267862361422,3992.5114916969305,4463.199150457719,4060.3206928271834,5213.140663626209,5129.791071110335,0
5567.256812608566,4169.729108422483,4613.371981450409,3259.091591887429,2808.3537527794033,6897.280082621694,0
5966.298287636059,5809.814871786806,4621.984884206829,4892.116708714515,4507.376861272086,4513.43627114546,1
4764.544895468319,5275.025666878288,4948.8640692382305,5071.905717827155,4128.699022601859,8026.616790463012,3
4815.299497407406,5308.201646430452,4227.084507103682,5612.594872039028,5529.0184497192495,7051.137693257881,1
7064.20878406741,4331.8458505173785,4754.714245166623,3943.0615582694527,5047.308202597939,3775.701263256991,0
7246.872803501257,2581.241766804676,5332.428320060705,2099.257817006481,3218.8723735083922,5731.409575378453,1
7730.578973140771,2579.4663520152544,5568.980183913624,2074.1217482167517,3442.1193330111546,4990.31656449498,1
4865.848144000346,4399.043882574601,3967.690820192628,3233.950269995453,2340.4957499190323,7367.406884436924,0
4126.988814944716,7126.340709732306,3392.1031263702935,5642.583040705998,3790.1775796059387,5643.3759109616385,2
6203.257204738961,4342.510005781998,5275.649018323912,4264.558190642685,4580.446659102667,6253.826881685053,1
6263.057040405969,4105.930506109828,2599.8458253523863,2592.501888622544,3451.9578527120543,2983.3548114858545,0
4818.370131845585,6326.947545675688,2905.1727876640807,5243.991941472119,4697.936361612699,4367.295351538786,1
6356.182535297186,5811.750676562904,5584.627204562765,5462.072646652584,5280.384917491392,4897.931910875635,1
4738.005665619121,7056.809438176457,3932.5667332579887,5278.375130031728,3400.5864371571306,5042.99815969566,2
5321.945282019257,5405.515234095338,3123.364703501693,5790.494132375327,6830.563084587657,4547.749677632565,0
8104.052668120534,4849.331374349797,6733.416187650924,5371.541567856562,6811.870620321924,3554.696658349758,1
5351.941585373479,6780.300391235394,4889.2981453994635,6799.911947083374,6321.758836090326,5304.953532499475,0
5583.217806497338,5905.544346659828,3644.4270878917823,5088.089449606031,5021.672873318453,4057.884564640812,1
5688.472871564302,5982.446612241977,4106.389402688218,4331.552974794147,3417.5843096569524,4256.165992649143,2
